timestamp,CMSA-GAKH-01_0,CMSA-GAKH-01_180,CMSA-GAWW-11_120,CMSA-GAWW-11_300,CMSA-GAWW-12_115,CMSA-GAWW-12_295,CMSA-GAWW-13_120,CMSA-GAWW-13_300,CMSA-GAWW-14_40,CMSA-GAWW-14_220,CMSA-GAWW-15_30,CMSA-GAWW-15_210,CMSA-GAWW-16_30,CMSA-GAWW-16_210,CMSA-GAWW-17_40,CMSA-GAWW-17_220,CMSA-GAWW-19_115,CMSA-GAWW-19_295,CMSA-GAWW-20_120,CMSA-GAWW-20_300,CMSA-GAWW-21_120,CMSA-GAWW-21_300,CMSA-GAWW-23_109,CMSA-GAWW-23_289,GACM-04_50,GACM-04_230,GASA-01-A1_135,GASA-01-A1_315,GASA-01-A2_135,GASA-01-A2_315,GASA-01-B_135,GASA-01-B_315,GASA-01-C_135,GASA-01-C_315,GASA-02-01_135,GASA-02-01_315,GASA-02-02_135,GASA-02-02_315,GASA-03_105,GASA-03_285,GASA-04_135,GASA-04_315,GASA-05-O_135,GASA-05-O_315,GASA-05-W_135,GASA-05-W_315,GASA-06_95,GASA-06_275,GASA-06-B_95,GASA-06-B_275,GVCV-01_40,GVCV-01_220,GVCV-03_42,GVCV-03_222,GVCV-04_45,GVCV-04_225,GVCV-05-A_155,GVCV-05-A_335,GVCV-05-B_30,GVCV-05-B_210,GVCV-06_95,GVCV-06_275,GVCV-07_50,GVCV-07_230,GVCV-08_45,GVCV-08_225,GVCV-09_80,GVCV-09_260,GVCV-11_50,GVCV-11_230,GVCV-13_10,GVCV-13_190,GVCV-14_90,GVCV-14_270
2025-08-23 22:30:00+00:00,0.93398714,0.79667056,8.161537,13.39998,12.070949,41.19401,8.565649,13.861027,3.819336,9.732169,9.921478,8.667057,11.474275,8.810782,3.4726567,2.7380018,14.517433,9.089916,0.14647846,0.22175421,3.027629,4.1314874,1.8049695,2.4733253,3.2076106,1.7503953,0.36365846,0.685295,0.59259844,0.6836051,0.20545465,1.2591605,1.1636674,0.9085103,0.33394098,1.8019297,0.40356398,1.6057415,1.9591289,1.1810546,0.95419896,0.83868945,0.881806,1.218189,0.3599436,1.3337679,0.0,0.0,0.19906716,0.12098803,1.9663756,0.69843686,1.2168989,1.1947603,1.359659,0.97000563,0.26488233,0.21254309,0.25965878,0.37026995,0.088541575,0.07705539,0.27699885,0.24530779,0.1994048,0.15005492,0.0063712876,0.0057646674,1.5153553,1.0263577,2.6368027,1.185698,1.7697141,2.5084114
2025-08-23 22:33:00+00:00,1.1257124,0.87031615,7.743121,10.717795,12.470084,39.888214,7.4077864,16.45023,3.045816,8.647898,9.570426,11.691529,13.7461195,8.607016,3.1383543,3.4322734,14.140466,6.640773,0.17089319,0.1696957,2.8345888,4.448482,1.4862895,2.3072484,2.7762976,1.23384,0.37612993,0.41697735,0.7666781,0.6309005,0.28898153,1.7936914,0.8464489,1.1511755,1.176116,3.5057359,1.808213,1.7986689,1.4794466,3.019514,0.6779547,0.8105717,1.7072845,1.6864209,0.9005891,1.8266647,0.0,0.0,0.2978953,0.20143421,0.93239987,0.87521875,1.230335,1.2573266,0.9271332,1.0764232,0.32420418,0.21492425,0.23798618,0.37026995,0.10650307,0.13729705,0.3074158,0.2401833,0.25588766,0.15005492,0.0063712876,0.0057646674,0.82885575,0.9669049,3.953978,2.6370056,3.0686111,2.2975633
2025-08-23 22:36:00+00:00,0.73134065,0.79041696,8.667426,13.509499,10.010685,39.680885,8.479139,14.112166,2.9918826,10.372355,9.733454,8.722742,12.066833,8.719885,3.3370104,3.3621902,14.960346,7.7178373,0.16263719,0.2567406,3.3359323,4.6533146,1.7242231,4.0192823,3.1858344,1.708358,0.55153227,0.67373025,0.6309066,0.650125,0.24189079,1.8382034,1.0084145,1.1554453,0.48999092,2.6168985,0.7169473,1.8909183,1.7151685,1.5245931,1.0466921,0.8833419,2.0711224,1.7658927,0.5547892,1.4978671,0.0,0.0,0.14811432,0.15495835,1.2278388,0.6661241,1.329129,1.212955,1.0540009,0.76532114,0.32968518,0.23137237,0.26105952,0.37026995,0.08138203,0.07687301,0.3080568,0.26307702,0.1994048,0.15005492,0.0063712876,0.0057646674,1.0271397,0.72614324,2.2348146,3.9298668,3.3984718,2.6825974
2025-08-23 22:39:00+00:00,1.063817,0.944582,8.169225,11.561814,10.786743,37.36164,7.0175285,15.164398,3.6076384,9.733113,9.49738,11.36536,13.283092,8.832778,3.3270984,3.1554408,13.114899,6.749752,0.2056825,0.2295186,3.3451414,4.496543,1.6736126,3.5462832,4.1168776,3.3648305,0.4245192,0.96089387,1.3286023,2.0785844,0.30406436,1.9674225,1.706043,1.1480343,1.233293,4.3132453,1.9418292,1.6124599,2.1509838,3.4146476,0.8765849,1.4636364,1.6202903,1.7082071,1.2190719,1.9511223,0.0,0.0,0.26598692,0.56839573,1.1284959,0.91157377,1.0289581,1.3570821,3.4117732,3.7938867,0.28790396,0.23174948,0.35745376,0.37026995,0.1577301,0.35795662,0.41466248,0.5022044,0.21574424,0.17804573,0.0063712876,0.0057646674,0.87989426,1.11167,3.0369644,2.4752593,2.7301495,2.218808
2025-08-23 22:42:00+00:00,1.2210829,0.912007,8.920285,11.662342,13.264355,40.19547,6.594783,16.09723,3.04777,10.147735,9.143589,11.165642,13.123162,8.974791,3.333551,3.2396946,12.992339,6.1786375,0.18561834,0.14551155,3.187996,4.273042,1.5889106,3.2940202,3.6883264,1.7790127,0.37459883,0.3595667,0.73754275,0.61073375,0.2799028,1.4471717,0.9782256,1.1399229,1.121098,3.7909427,1.9921165,1.5549319,1.4382763,2.8643649,0.71591175,0.9366052,1.5444064,1.8523495,0.8895538,1.8939974,0.0,0.0,0.15161256,0.3202443,0.9110414,0.89821506,1.0245554,1.3815722,1.8105493,1.1243641,0.2826323,0.2337905,0.24173571,0.37026995,0.10259803,0.08124807,0.3074158,0.25832367,0.20474793,0.19217387,0.0063712876,0.0057646674,0.9711554,1.0608101,2.931778,2.6738694,2.1030173,2.003133
2025-08-23 22:45:00+00:00,1.009558,0.87452924,7.9899035,11.792248,13.384659,38.95927,7.48215,16.730808,2.9224582,4.9735928,9.0795555,11.620419,13.534198,8.970375,3.1619167,3.3415198,12.709888,6.1611476,0.49329016,1.860012,2.8534718,4.473721,1.3318527,2.345674,3.8978653,2.5139496,0.5518571,0.66819286,0.79583526,0.68011236,0.29232344,1.4058111,0.8172736,1.2270677,0.9805206,2.3087232,0.94870687,2.6544502,1.5236557,2.7298117,0.83492005,0.8878131,1.6643379,1.773561,0.69997966,1.6168697,0.0,0.0,0.2749559,0.23282468,1.002811,0.87521875,1.2654393,1.4727352,1.622884,0.95741487,0.27889222,0.21492425,0.23798618,0.37026995,0.08742204,0.09336271,0.3074158,0.25523052,0.1994048,0.15005492,0.0063712876,0.0057646674,0.79023683,1.0263169,2.8597288,3.3659654,2.1660957,2.1435957
2025-08-23 22:48:00+00:00,1.0116267,0.8793161,9.057706,13.192262,11.925378,37.398335,6.845863,12.830145,3.6827798,4.5808997,8.344306,8.053874,10.817067,8.9546585,3.4636488,3.2071195,13.930101,7.068179,0.44748744,1.8494012,3.4140897,4.5000606,1.7255325,2.4867716,4.6519723,3.6502867,0.3618386,0.52252555,1.4526415,2.0340626,0.3032483,1.8559244,1.5635035,1.1798949,1.0920646,3.4113145,1.8353806,1.7654986,2.1905086,3.0270362,0.82191265,1.5167189,1.5409799,1.689852,1.0872765,2.123434,0.0,0.0,0.17582701,0.37370098,1.36008,0.837039,1.0207694,1.4452949,2.9339974,3.628088,0.29509187,0.21254309,0.3283899,0.37026995,0.117767416,0.2447589,0.38868845,0.40247974,0.20752724,0.17804573,0.0063712876,0.0057646674,1.5500419,1.2652621,3.4989333,1.9027011,2.4740047,2.4874096
2025-08-23 22:51:00+00:00,1.0959203,0.9829351,8.721562,12.04919,13.615201,40.322086,6.551539,15.56831,4.7066097,4.4867425,10.098694,11.598745,13.162465,8.926411,3.387836,3.3523207,11.818904,5.9509325,0.43511283,1.6959383,3.698008,4.272033,1.3518839,2.1067717,3.9925184,1.914432,0.34818435,0.38961163,0.87889504,0.6337575,0.27844763,1.3988721,1.3718362,1.1780319,0.83612704,2.600628,1.9255242,1.5568058,1.5757828,2.7223537,0.80461013,1.836977,1.5534868,1.4024742,0.6512228,2.0000086,0.0,0.0,0.16312307,0.36950544,1.167691,1.1578321,1.4970341,1.407939,1.9935927,1.1137376,0.2987097,0.21492425,0.23524243,0.37026995,0.100728266,0.100924164,0.3074158,0.24506213,0.20249957,0.15005492,0.0063712876,0.0057646674,0.9029503,1.201055,3.16708,2.9339826,0.9707744,0.83244157
2025-08-23 22:54:00+00:00,1.2034345,0.9034238,8.175333,11.947918,12.010395,39.49082,6.443851,15.88167,3.4351764,4.541354,9.427678,11.169744,12.941165,8.880218,3.2897186,3.247829,12.46158,6.2428474,0.42312875,1.7665634,3.324318,4.2639465,1.4935076,2.1852775,3.8868794,3.210381,0.3492899,0.45976132,0.841306,0.84220004,0.2702697,1.4152496,1.3369663,1.2125063,1.0933764,3.0804,1.9508896,1.5375257,1.4194765,2.9021103,0.71921873,1.5040791,1.5774043,1.7285113,0.9897373,1.8744593,0.0,0.0,0.1710558,0.21920314,0.9232576,0.93412817,0.9903728,1.4727352,1.6538084,1.085072,0.29509187,0.21492425,0.28200653,0.37026995,0.10259803,0.23762879,0.31271046,0.23818582,0.20474793,0.19172342,0.0063712876,0.0057646674,0.92777824,1.1405184,2.674311,2.4994488,2.1501272,2.0685177
2025-08-23 22:57:00+00:00,1.1022892,0.9986998,8.618129,12.63972,12.41866,40.12793,7.2872896,14.561696,4.5149693,9.392352,9.825078,11.57974,12.842331,8.5765295,3.2627306,3.1569648,12.1585455,6.297799,0.19001178,0.1912865,3.704424,4.254278,1.4987578,2.6129243,4.0365424,2.5477731,0.38668236,0.47551164,1.358666,2.1220422,0.29824868,1.4443328,1.7143915,1.1019258,1.04639,3.5006104,1.9374177,1.5531001,2.1288593,3.1581001,0.7530838,1.7374578,1.5575519,1.4313848,0.9799439,2.0310757,0.0,0.0,0.20647894,0.3225936,1.1966133,1.1324389,1.3342626,1.5897346,4.138163,3.2773967,0.30683053,0.22024907,0.32641473,0.37026995,0.1164015,0.28941375,0.41466248,0.44184014,0.21027797,0.19694115,0.0063712876,0.0057646674,0.9029503,1.1315279,2.4119434,2.8093052,1.2205243,0.87233794
2025-08-23 23:00:00+00:00,1.1015863,0.9311769,5.212622,12.085417,11.759947,40.50502,6.0538545,12.748985,3.8498383,9.478164,5.293701,10.403229,12.147435,6.9468327,3.0594358,3.0680842,12.743299,6.1359377,0.17577225,0.20110145,2.8287303,3.4875355,1.3277354,2.8841758,2.8672807,3.032023,0.40999982,0.47551164,0.86785984,0.8783126,0.2707886,1.4297092,1.4928648,1.1991422,0.97366464,2.533625,1.9192922,1.1195705,0.9991553,1.3414369,0.7608669,1.0781591,0.4286823,0.95793426,0.8760482,1.4012363,0.0,0.0,0.19611052,0.37967393,1.5171094,1.2734566,1.1049588,1.3621516,2.2607648,1.1709971,0.2839349,0.22024907,0.3207765,0.37026995,0.1122913,0.2785929,0.32288057,0.25319293,0.21027797,0.19694115,0.0063712876,0.0057646674,0.9029503,1.0899055,2.8556478,3.1084323,1.8145602,0.83015656
2025-08-23 23:03:00+00:00,0.9597405,0.91188693,5.112688,12.157272,11.603982,39.55299,6.128198,12.073567,4.6103415,9.392352,5.145696,10.339263,12.039652,7.2014675,3.10257,3.1806903,10.242944,6.080928,0.17636575,0.1899214,2.8158407,3.4630094,1.3772452,2.5542126,2.6471412,2.9900784,0.38668236,0.47551164,1.3288932,1.9625087,0.2932847,1.4618578,1.7033472,1.1019258,1.0531511,2.9065628,1.9068682,1.0326064,1.5202198,1.6762526,0.8648405,1.1261883,0.41077116,0.8996576,1.0415618,1.4337566,0.0,0.0,0.2005506,0.3946951,1.2428329,1.1324389,1.3342626,1.5897346,4.138163,3.2773967,0.30683053,0.22024907,0.32641473,0.37026995,0.1164015,0.28941375,0.41466248,0.44184014,0.21027797,0.19694115,0.0063712876,0.0057646674,0.9029503,1.0617392,2.4119434,3.0045257,1.2494638,0.818431
2025-08-23 23:06:00+00:00,1.1328597,1.0680447,5.6970186,12.949687,13.151951,36.529797,5.9872837,13.678726,4.3471723,9.728245,4.995169,10.569013,12.530706,8.002966,3.3046036,3.4621353,13.032362,6.327292,0.22014725,0.23197897,3.0360088,4.3948774,1.3134725,3.0057826,3.3433433,3.5500865,0.4497221,0.974612,1.5688257,2.1164546,0.334288,1.6763315,1.7937937,1.2796316,1.0989876,2.9702957,2.2457554,1.0696895,1.4860189,1.9623976,0.86465645,1.0912712,0.41821033,0.9458935,1.175556,1.3812535,0.0,0.0,0.23681316,0.4312093,1.6828556,1.444675,1.1903846,1.9945216,4.5498424,3.1641216,0.36900398,0.24037658,0.354595,0.37026995,0.27021024,0.65087795,0.44716743,0.45776808,0.21275008,0.18258885,0.0063712876,0.0057646674,1.0446663,1.0617392,3.3278866,3.391045,1.8568816,0.8450426
2025-08-23 23:09:00+00:00,1.1083899,0.9836296,5.7431207,13.293176,10.544005,37.332138,5.9456716,11.313467,3.7424726,9.540871,5.1688614,7.8811398,10.376245,8.135803,3.1844068,3.8118353,13.665538,6.6308365,0.13022554,0.20273052,3.0109816,4.4201646,1.5001884,3.4727616,2.9812994,4.1822386,0.45022684,0.5601766,1.5357528,2.0055695,0.3430544,2.1838639,1.7737463,1.2539663,1.3425963,3.172553,2.2641327,1.0289915,1.544014,2.0136616,0.9289266,0.9422482,0.53215444,0.9642607,1.2708578,1.2939124,0.0,0.0,0.17734553,0.5311682,1.2018099,0.9395076,1.6638067,1.9945216,3.9058275,3.918283,0.36900398,0.2593881,0.38629353,0.37026995,0.19951986,0.6304445,0.44491094,0.5015497,0.21275008,0.18258885,0.0063712876,0.0057646674,1.0198932,1.0425315,3.754044,3.01403,2.8437517,2.17364
2025-08-23 23:12:00+00:00,1.23033,1.031255,6.216155,12.53744,11.06574,35.603012,6.886733,11.592958,3.6973987,9.714138,4.702233,7.4632473,10.356603,7.9529915,2.999608,3.97674,13.706242,6.7517567,0.16114795,0.19878623,2.9664397,4.4640713,1.3645272,3.4676328,3.1376886,4.6707077,2.0923576,2.0025811,1.5021625,2.7450664,0.6149678,2.1284595,1.8622231,1.2780252,1.3954403,3.9234004,3.0869093,1.7245154,1.8248401,2.0498648,0.84838307,1.0051844,0.4670036,1.1214552,1.2949069,1.7023418,0.0,0.0,0.43848598,0.5866555,1.5292244,0.83770525,1.925247,2.0791981,3.4282036,3.8140588,0.3771274,0.65915227,0.3405606,0.37026995,0.25175256,0.4808739,0.42342767,0.64629805,0.24355419,0.25883806,0.0063817725,0.006856288,1.3973465,1.1434939,2.6613202,2.1782932,3.046247,2.2221289
2025-08-23 23:15:00+00:00,1.1805642,1.0508578,5.5861583,13.304702,13.175086,42.00021,5.7272854,13.127743,3.9043088,9.996513,4.999439,10.829115,13.023522,8.024149,3.2548723,3.6263065,13.444547,6.5729895,0.1976579,0.23234563,2.9715776,4.538665,1.5392709,2.7864144,3.0951324,4.129828,0.38666445,0.9638704,1.5337157,2.1349733,0.37861335,1.6808519,1.788542,1.2351334,1.4862678,2.94653,2.1064136,0.94080293,1.5016971,2.1603663,0.83929336,0.96016634,0.5069947,0.9681338,1.1694393,1.3501897,0.0,0.0,0.36948735,0.55936325,0.9689065,0.8477489,1.1903846,2.0022311,4.3123055,3.4928627,0.41822624,0.24037658,0.38235003,0.37026995,0.13148081,0.60409665,0.44716743,0.4505549,0.2346501,0.18258885,0.0063712876,0.0057646674,1.0713434,1.0425315,2.4557354,2.8368669,2.5504482,2.0044115
2025-08-23 23:18:00+00:00,1.2442069,0.97683847,5.772859,12.425973,13.9241295,45.045704,6.4928474,14.035795,4.51048,10.319753,5.3197417,10.958846,13.513601,7.928376,3.1804209,3.4738255,13.589498,6.040488,0.20434643,0.16779558,2.5616095,4.2335963,1.3435152,3.100964,2.7806096,2.757139,0.38210982,0.4497931,1.1356442,0.5296377,0.3497065,1.6737483,1.5297775,1.191958,1.0083139,2.4883032,1.9345877,1.1182413,0.99879396,1.8299906,0.8763528,0.96834695,0.43701136,0.9002315,0.70579445,0.6889483,0.0,0.0,0.29391363,0.28150117,1.5890756,1.3236401,1.7564051,2.213431,2.454347,1.1432981,0.36214674,0.25790408,0.30721304,0.37026995,0.06633575,0.09383372,0.33745646,0.2970233,0.25212362,0.14924532,0.0063712876,0.0057646674,0.91604054,1.0671465,2.65994,2.8551166,1.2328544,0.8252363
2025-08-23 23:21:00+00:00,1.1478212,1.0317144,5.5866275,13.705313,13.144564,42.707874,6.192668,13.909651,3.8313637,9.860142,4.817124,10.5316925,12.987563,8.00819,3.1954184,3.605084,13.1032295,6.3217053,0.18855105,0.21292025,2.9715776,4.426966,1.5226405,2.8571525,3.1798882,3.3927155,0.38666445,0.52054775,1.5343342,2.0943346,0.3715127,1.7191446,1.7737463,1.2351334,1.4310288,3.4002333,2.1059377,0.93326247,1.4268646,2.1246567,0.75655365,0.94070685,0.4371168,0.9755541,1.2204931,1.3058205,0.0,0.0,0.27086753,0.40062293,0.9564003,0.875877,1.1903846,2.0022311,4.298894,3.4928627,0.41822624,0.24037658,0.3835986,0.37026995,0.06413079,0.6939608,0.44716743,0.50157106,0.2346501,0.19694115,0.0063712876,0.0057646674,1.1179507,1.0778828,2.5578835,3.0267076,2.3884058,2.0044115
